user_id,timestamp,group,landing_page,converted
728926,30:06.7,control,old_page,0
852046,32:25.8,control,old_page,1
867151,53:00.3,control,old_page,0
715790,00:26.2,treatment,new_page,1
654202,07:18.4,control,old_page,0
736089,08:42.3,treatment,new_page,0
855778,13:04.3,control,old_page,0
848569,20:33.1,treatment,new_page,0
657521,35:04.1,control,old_page,0
660142,46:56.3,control,old_page,1
842627,23:22.7,treatment,new_page,0
849112,50:20.3,treatment,new_page,0
821526,02:03.5,treatment,new_page,1
662672,02:54.3,treatment,new_page,0
761913,07:28.1,control,old_page,0
712229,10:49.7,control,old_page,0
665159,19:02.9,control,old_page,0
806008,23:44.5,treatment,new_page,0
703806,27:09.5,treatment,new_page,0
669114,37:40.5,control,old_page,0
631991,39:28.6,treatment,new_page,0
671694,39:46.3,treatment,new_page,0
719014,48:29.5,control,old_page,0
751031,51:48.8,treatment,new_page,1
897174,03:26.0,treatment,new_page,0
939150,06:26.9,treatment,new_page,0
670011,07:25.3,control,old_page,0
787369,21:41.8,control,old_page,0
743374,28:16.8,control,old_page,0
738099,44:16.2,control,old_page,0
636637,47:03.1,control,old_page,1
855352,54:34.4,treatment,new_page,0
866220,00:57.0,control,old_page,0
836770,11:37.3,treatment,new_page,0
924775,15:37.9,treatment,new_page,0
839468,17:37.4,treatment,new_page,0
883854,17:54.7,treatment,new_page,0
792202,21:41.1,control,old_page,0
779866,37:27.5,treatment,new_page,0
844932,47:26.1,treatment,new_page,0
921214,59:43.6,control,old_page,0
842269,13:31.8,treatment,new_page,0
689745,24:52.4,control,old_page,0
649565,25:09.1,treatment,new_page,0
912936,51:58.1,control,old_page,0
639391,10:51.7,control,old_page,0
922837,11:50.5,control,old_page,0
786321,16:20.5,treatment,new_page,0
677142,29:58.9,control,old_page,0
872680,48:00.7,treatment,new_page,0
807785,54:12.4,control,old_page,1
633552,55:30.7,control,old_page,0
648083,58:35.7,control,old_page,0
806939,01:45.1,control,old_page,0
652576,03:09.6,control,old_page,0
879953,03:27.8,control,old_page,0
685110,06:12.3,treatment,new_page,0
931499,11:30.1,control,old_page,0
699296,22:27.2,treatment,new_page,0
868282,31:13.3,treatment,new_page,0
691956,45:52.6,treatment,new_page,0
909493,51:42.2,control,old_page,0
757156,54:43.4,control,old_page,0
724078,57:23.6,treatment,new_page,0
766699,06:43.2,control,old_page,0
764113,29:55.0,treatment,new_page,0
770155,35:39.0,treatment,new_page,0
888398,40:20.5,control,old_page,0
786598,41:06.2,control,old_page,0
925651,44:16.9,treatment,new_page,0
800526,45:33.0,control,old_page,0
839049,20:29.2,treatment,new_page,1
858280,24:33.8,treatment,new_page,0
684983,29:33.9,control,old_page,0
644014,36:51.5,control,old_page,1
826521,41:14.9,treatment,new_page,0
644505,47:43.5,control,old_page,0
906879,05:35.6,control,old_page,0
744430,05:36.9,treatment,new_page,0
668255,12:27.0,control,old_page,0
650767,18:13.0,control,old_page,0
762574,22:25.7,treatment,new_page,0
905304,25:18.7,treatment,new_page,0
882259,48:02.4,treatment,new_page,0
631261,57:20.5,control,old_page,0
632433,37:54.2,treatment,new_page,0
737011,43:38.7,treatment,new_page,0
801651,59:04.5,treatment,new_page,0
768327,04:29.7,treatment,new_page,0
723460,10:05.2,treatment,new_page,0
638037,22:08.2,control,old_page,0
904255,32:22.5,treatment,new_page,0
663583,36:20.1,treatment,new_page,0
855786,38:01.3,control,old_page,0
698845,42:46.9,treatment,new_page,0
708398,45:46.8,treatment,new_page,0
814834,49:49.4,treatment,new_page,0
870227,55:32.0,treatment,new_page,0
702568,15:05.1,control,old_page,0
692758,42:53.9,treatment,new_page,0
896211,47:34.3,treatment,new_page,0
813261,52:18.3,control,old_page,0
733434,08:33.2,control,old_page,1
656258,08:56.3,treatment,new_page,0
752027,09:16.2,treatment,new_page,0
759482,09:22.7,control,old_page,1
683484,16:30.8,control,old_page,0
727991,23:25.7,treatment,new_page,0
669089,34:27.0,control,old_page,0
714453,36:15.0,control,old_page,0
746270,48:59.7,control,old_page,0
737848,58:08.2,treatment,new_page,0
847721,01:00.1,control,old_page,0
719699,02:52.4,control,old_page,0
779072,10:10.3,treatment,new_page,0
796805,16:59.4,treatment,new_page,0
712277,22:54.2,control,old_page,0
630670,29:05.9,control,old_page,0
940539,31:11.3,treatment,new_page,0
730316,41:37.7,treatment,new_page,0
777333,44:30.9,treatment,new_page,0
659648,52:18.6,control,old_page,0
736774,59:16.8,control,old_page,1
723917,00:52.8,treatment,new_page,1
728935,04:34.5,control,old_page,0
850824,05:12.3,control,old_page,0
937734,10:51.0,treatment,new_page,0
669799,14:15.1,control,old_page,0
662574,23:45.4,control,old_page,0
777806,38:18.6,control,old_page,1
944920,44:49.3,treatment,new_page,0
902956,14:27.7,treatment,new_page,0
669662,18:28.2,control,old_page,0
808117,34:13.3,control,old_page,0
906152,46:07.5,control,old_page,0
630586,46:21.7,control,old_page,0
907855,15:20.8,control,old_page,0
797895,18:58.0,control,old_page,0
866947,22:18.8,control,old_page,0
730097,35:19.7,control,old_page,0
815285,37:59.9,control,old_page,0
898889,40:15.3,control,old_page,0
902310,46:04.6,control,old_page,1
678020,46:28.3,treatment,new_page,0
649949,05:26.5,treatment,new_page,0
873874,10:23.0,treatment,new_page,0
695464,27:50.5,treatment,new_page,0
767058,52:58.2,treatment,new_page,0
704486,00:49.3,treatment,new_page,0
937766,28:57.6,control,old_page,1
760566,31:11.6,control,old_page,0
679219,36:15.9,treatment,new_page,0
712161,50:34.8,treatment,new_page,1
636946,50:47.1,control,old_page,0
740220,54:46.3,treatment,new_page,0
935734,33:37.4,control,old_page,0
884476,36:08.9,control,old_page,0
844239,37:32.7,treatment,new_page,0
729785,00:17.3,treatment,new_page,0
895786,00:34.2,treatment,new_page,0
928732,03:26.6,treatment,new_page,0
915033,07:01.5,treatment,new_page,1
674342,29:50.2,control,old_page,0
650525,30:08.1,treatment,new_page,0
812776,34:43.0,treatment,new_page,0
707392,37:35.5,control,old_page,0
747701,48:56.4,control,old_page,0
880906,49:10.2,control,old_page,0
817911,51:43.2,treatment,old_page,0
631677,56:16.1,control,old_page,0
932408,59:51.0,treatment,new_page,0
752554,17:06.9,treatment,new_page,0
809229,37:26.4,treatment,old_page,0
721545,39:47.4,treatment,new_page,0
871523,54:46.8,treatment,new_page,0
714362,06:55.0,treatment,new_page,0
772631,11:09.1,treatment,new_page,0
641580,12:39.6,treatment,new_page,0
864706,13:41.5,treatment,new_page,1
915537,14:27.0,treatment,new_page,0
724978,30:29.9,control,old_page,0
862734,35:19.1,treatment,new_page,0
850206,51:18.8,control,old_page,0
706463,12:14.5,treatment,new_page,0
891252,27:34.7,treatment,new_page,0
904283,06:03.7,treatment,new_page,1
793024,25:09.2,control,old_page,0
774359,58:54.8,control,old_page,0
814603,02:13.9,control,old_page,1
800408,09:46.0,treatment,new_page,0
656004,21:50.6,treatment,new_page,0
711306,24:16.4,treatment,new_page,1
678463,30:42.1,treatment,new_page,0
934105,46:55.2,treatment,new_page,0
926720,47:36.9,control,old_page,0
780752,06:11.2,treatment,new_page,0
855031,11:23.3,treatment,new_page,1
782187,14:10.2,control,old_page,0
671626,23:43.1,control,old_page,0
884712,26:54.9,treatment,new_page,0
671297,28:21.2,treatment,new_page,1
783207,28:28.2,treatment,new_page,0
796279,44:22.6,treatment,new_page,0
798016,51:05.1,treatment,new_page,1
727953,54:52.5,control,old_page,0
798294,05:34.1,treatment,new_page,0
798838,17:06.0,control,old_page,0
632065,30:29.2,treatment,new_page,0
816648,30:59.8,treatment,new_page,0
721274,49:32.9,control,old_page,0
768076,14:38.9,control,old_page,0
734012,17:53.6,treatment,new_page,0
922704,27:41.6,control,old_page,0
761980,30:26.9,treatment,new_page,0
929503,37:11.5,treatment,new_page,0
685855,41:25.1,treatment,new_page,0
635634,43:48.7,treatment,new_page,0
863716,50:27.6,treatment,new_page,0
659830,00:37.0,treatment,new_page,0
672063,31:36.4,treatment,new_page,0
803379,33:18.6,treatment,new_page,0
812857,33:44.3,control,old_page,0
678638,36:42.5,control,new_page,0
932801,40:54.7,control,old_page,0
937211,46:45.9,treatment,new_page,1
776319,00:21.0,control,old_page,0
684431,01:27.3,treatment,new_page,0
711088,12:27.6,treatment,new_page,0
656468,13:29.8,treatment,new_page,1
695498,45:45.4,treatment,new_page,0
712943,46:26.4,control,old_page,0
696946,48:05.8,control,old_page,0
630857,49:19.8,treatment,new_page,0
890886,16:13.7,treatment,new_page,0
843989,23:17.8,control,old_page,1
707662,47:54.5,treatment,new_page,1
804659,52:09.8,control,old_page,0
835779,00:30.6,control,old_page,0
678160,02:10.7,treatment,new_page,1
785301,02:39.2,treatment,new_page,0
785240,09:55.6,control,old_page,0
661690,15:21.4,control,old_page,0
869175,17:19.7,treatment,new_page,0
685792,22:06.8,treatment,new_page,0
853608,24:31.0,treatment,new_page,1
751426,24:31.9,control,old_page,1
836142,32:49.9,treatment,new_page,0
884052,56:15.7,control,old_page,0
648312,58:45.3,treatment,new_page,1
742213,05:52.5,treatment,new_page,0
658191,15:06.6,control,old_page,0
766822,16:46.4,control,old_page,0
796478,21:47.7,control,old_page,0
792397,22:06.7,treatment,new_page,0
744902,43:18.8,treatment,new_page,0
707589,49:49.2,treatment,new_page,0
729770,58:07.3,treatment,new_page,0
789753,04:00.0,treatment,new_page,0
738150,09:40.7,control,old_page,0
807238,12:29.9,treatment,new_page,0
924633,20:37.8,treatment,new_page,0
676019,21:21.6,treatment,new_page,0
638509,30:23.6,treatment,new_page,0
795301,30:34.7,control,old_page,0
719886,32:18.3,control,old_page,0
884576,36:13.9,treatment,new_page,0
836662,41:12.3,treatment,new_page,0
809622,52:48.0,control,old_page,0
733096,55:14.8,control,old_page,1
760632,58:48.4,treatment,new_page,1
919633,04:31.1,treatment,new_page,0
714227,08:43.0,treatment,new_page,0
820487,09:18.8,treatment,new_page,0
807565,11:25.8,treatment,new_page,0
836945,13:07.7,control,old_page,0
861308,14:11.3,treatment,new_page,0
777585,20:31.2,treatment,new_page,1
832615,23:40.6,treatment,new_page,0
789464,27:36.9,control,old_page,0
936384,32:12.4,treatment,new_page,0
801259,55:12.7,control,old_page,0
702260,55:31.5,control,old_page,0
838566,13:30.4,treatment,new_page,1
943991,16:39.5,control,old_page,0
671171,19:19.0,control,old_page,0
721588,25:03.3,treatment,new_page,1
676412,31:37.2,treatment,new_page,0
866978,38:14.2,treatment,new_page,0
921060,38:55.8,treatment,new_page,0
859463,56:25.4,treatment,new_page,0
740634,05:57.4,control,old_page,1
935227,06:00.6,control,old_page,0
769132,08:12.1,control,old_page,0
701303,08:38.7,control,old_page,0
843739,19:27.7,control,old_page,0
753245,22:40.2,treatment,new_page,0
816326,48:00.5,control,old_page,0
903045,51:01.4,treatment,new_page,0
831123,51:38.6,treatment,new_page,0
894719,52:12.1,control,old_page,0
730733,09:56.0,treatment,new_page,0
803036,11:42.2,treatment,new_page,1
857469,23:12.7,control,old_page,1
802357,37:22.6,control,old_page,0
691979,48:09.5,treatment,new_page,0
832316,58:44.7,control,old_page,1
752313,04:58.2,control,old_page,0
640089,17:38.6,treatment,new_page,0
850231,18:04.8,control,old_page,1
798969,37:41.8,treatment,new_page,0
665736,38:42.5,treatment,new_page,0
657690,41:46.2,treatment,new_page,0
846308,54:03.0,control,old_page,0
848755,07:40.4,control,old_page,1
773495,08:32.6,treatment,new_page,0
909757,11:58.7,control,old_page,0
833725,12:24.2,treatment,new_page,0
852028,19:42.2,control,old_page,0
836233,22:40.4,treatment,new_page,0
935020,32:28.1,control,old_page,0
665327,32:56.3,treatment,new_page,0
795159,36:04.7,treatment,new_page,1
755978,56:32.2,treatment,new_page,0
812845,18:16.8,treatment,new_page,0
736042,35:07.0,control,old_page,0
740581,41:07.5,treatment,new_page,0
678624,51:25.2,treatment,new_page,0
872687,52:02.2,control,old_page,0
667200,11:10.4,treatment,new_page,1
682409,15:25.6,treatment,new_page,0
789562,31:02.9,control,old_page,0
645544,34:17.0,control,old_page,0
773421,46:37.1,treatment,new_page,0
695956,47:05.4,control,old_page,0
784158,54:07.5,treatment,new_page,0
790826,58:19.6,treatment,new_page,0
728780,01:31.6,control,old_page,0
768858,25:34.9,treatment,new_page,0
733635,59:21.3,treatment,new_page,0
641453,06:53.8,treatment,new_page,0
810058,21:05.5,control,old_page,0
821410,40:21.7,control,old_page,0
904516,50:47.0,treatment,new_page,0
844960,55:02.9,control,old_page,0
835935,05:07.4,control,old_page,0
714869,11:59.3,treatment,new_page,0
696678,25:56.6,control,old_page,0
678387,37:04.8,control,old_page,0
678368,41:32.1,control,old_page,0
710751,52:41.2,control,old_page,0
902002,53:50.8,control,old_page,0
861792,25:41.8,control,old_page,0
816615,26:47.6,treatment,new_page,1
695895,29:45.5,treatment,new_page,0
818393,38:06.0,control,old_page,0
698882,45:01.5,treatment,new_page,0
906139,48:32.1,control,old_page,0
913497,49:26.2,control,old_page,1
830349,56:29.4,treatment,new_page,0
846065,56:34.0,treatment,new_page,0
752339,01:28.9,control,old_page,0
688595,06:13.0,control,old_page,0
812632,26:25.5,control,old_page,0
937692,29:42.7,control,new_page,0
720164,45:22.3,treatment,new_page,1
768923,01:25.3,control,old_page,0
828977,37:34.9,control,old_page,0
741051,38:27.9,control,old_page,0
914029,45:11.5,control,old_page,0
822386,45:27.7,control,old_page,0
752073,47:21.6,control,old_page,0
889610,49:12.8,control,old_page,0
856289,52:51.4,treatment,new_page,0
735253,00:53.4,treatment,new_page,0
855961,13:30.9,treatment,new_page,0
679687,26:46.9,treatment,new_page,1
674349,29:09.7,treatment,new_page,0
918835,35:28.3,treatment,new_page,1
865166,36:05.1,control,old_page,0
854882,37:30.2,treatment,new_page,0
793026,38:31.9,control,old_page,1
753883,54:52.4,control,old_page,0
662835,01:27.2,control,old_page,0
864453,23:43.1,treatment,new_page,1
851159,25:12.8,treatment,new_page,1
817331,26:25.7,control,old_page,1
790571,32:08.0,control,old_page,0
783537,37:43.1,treatment,new_page,0
790862,20:09.7,treatment,new_page,0
888569,26:33.0,treatment,new_page,0
673818,39:07.5,control,old_page,0
852808,39:17.5,treatment,new_page,0
766516,45:06.5,control,old_page,0
876300,55:39.6,control,old_page,1
691265,02:52.8,treatment,new_page,0
934774,12:48.4,treatment,new_page,0
844006,19:59.0,treatment,new_page,0
849921,29:26.4,treatment,new_page,0
886218,29:43.0,treatment,new_page,0
765370,33:42.0,control,old_page,0
631234,35:45.4,control,old_page,0
898334,10:53.1,treatment,new_page,0
647909,30:52.9,control,old_page,1
779047,45:09.8,control,old_page,0
791120,02:09.9,treatment,new_page,0
728118,23:34.9,control,old_page,0
766222,28:04.8,control,old_page,0
932269,45:57.0,treatment,new_page,0
693428,50:01.3,treatment,new_page,0
847155,59:32.7,control,old_page,0
911609,00:31.5,control,old_page,0
648583,03:05.5,treatment,new_page,0
655236,17:12.4,control,old_page,0
693957,19:45.2,control,old_page,0
850887,22:19.3,control,old_page,0
721615,26:50.5,control,old_page,0
873508,29:20.3,control,old_page,0
841133,29:20.6,treatment,new_page,0
781905,30:24.7,control,old_page,0
862962,38:37.7,control,old_page,0
887894,41:59.3,control,old_page,0
867053,42:40.1,control,old_page,0
697061,52:51.1,treatment,new_page,0
716017,02:23.0,treatment,new_page,1
911824,21:46.0,control,old_page,0
739657,27:33.9,treatment,new_page,0
723527,30:28.1,control,old_page,0
679452,32:38.8,treatment,new_page,0
843263,39:39.2,treatment,new_page,0
769941,39:48.8,treatment,new_page,0
647642,45:55.7,control,old_page,1
790863,02:39.2,control,old_page,0
641598,11:45.3,treatment,new_page,0
901882,13:28.5,treatment,new_page,0
889408,18:02.2,treatment,new_page,0
827090,21:14.6,treatment,new_page,0
745032,22:14.7,treatment,new_page,0
893946,30:23.1,control,old_page,0
829342,32:57.4,treatment,new_page,0
781158,33:05.8,control,old_page,1
862849,46:38.6,control,old_page,0
811847,54:48.8,treatment,new_page,0
729569,10:44.4,treatment,new_page,1
710548,25:41.0,control,old_page,0
906573,32:31.6,treatment,new_page,1
836147,33:24.0,control,old_page,0
689991,33:28.3,control,old_page,1
646145,36:58.5,control,old_page,0
887075,40:44.4,control,old_page,0
718046,43:41.1,treatment,new_page,0
782881,08:03.0,treatment,new_page,1
828425,09:34.1,control,old_page,0
652770,12:36.4,treatment,new_page,1
878564,42:45.2,treatment,new_page,0
636291,47:09.7,treatment,new_page,0
859874,48:39.7,treatment,new_page,1
649489,00:34.0,treatment,new_page,0
799679,00:39.1,treatment,new_page,0
924514,24:26.0,treatment,new_page,0
855433,40:35.9,treatment,new_page,0
803265,53:15.5,treatment,new_page,0
726462,08:16.8,treatment,new_page,0
717954,20:06.0,control,old_page,0
874669,28:49.4,control,old_page,0
724109,40:41.2,control,old_page,1
938906,44:52.4,control,old_page,1
658338,45:40.6,treatment,new_page,1
869283,52:48.0,control,old_page,0
842710,23:01.8,control,old_page,0
945850,27:41.0,control,old_page,0
719568,33:23.9,control,old_page,0
641850,43:34.2,control,old_page,0
762705,52:25.3,treatment,new_page,0
760067,09:03.3,control,old_page,0
916307,27:38.7,control,old_page,0
756921,28:49.4,control,old_page,0
776443,59:21.5,control,old_page,1
847007,01:23.2,treatment,new_page,0
816786,04:22.1,treatment,new_page,0
920035,14:28.0,treatment,new_page,0
737041,22:24.3,treatment,new_page,0
638086,23:38.4,control,old_page,0
663114,30:44.6,treatment,new_page,0
823519,30:53.2,control,old_page,0
775056,34:14.9,control,old_page,0
819300,37:40.8,treatment,new_page,0
734203,54:01.4,treatment,new_page,0
848134,54:32.4,control,old_page,0
650293,55:36.2,treatment,new_page,0
901447,00:53.2,control,old_page,0
683518,17:29.0,treatment,new_page,0
745612,51:46.0,control,old_page,0
829267,56:24.0,control,old_page,0
933703,09:08.1,treatment,new_page,0
640693,22:20.0,treatment,new_page,0
939188,37:23.9,control,old_page,1
737619,27:49.2,control,old_page,0
833323,42:33.4,treatment,new_page,0
638650,22:42.9,control,old_page,0
861409,25:26.7,treatment,new_page,1
877751,28:01.5,control,old_page,0
785147,36:37.1,control,old_page,0
813567,43:03.5,treatment,new_page,0
729548,25:12.9,control,old_page,0
932459,47:57.1,treatment,new_page,0
707787,54:06.7,control,old_page,0
863615,54:30.3,control,old_page,0
637010,54:33.0,control,old_page,0
867634,56:59.8,control,old_page,0
881726,13:35.3,treatment,new_page,0
892377,19:00.8,treatment,new_page,0
912917,27:02.3,control,old_page,0
943947,33:19.6,control,old_page,0
645496,07:05.0,treatment,new_page,0
881659,07:33.0,control,old_page,0
674822,31:06.5,treatment,new_page,0
799187,33:29.2,treatment,new_page,0
818589,39:32.7,control,old_page,0
890196,39:45.7,control,old_page,1
854779,44:24.1,control,old_page,0
656475,46:00.6,control,old_page,0
825885,48:34.2,treatment,new_page,0
638068,57:00.0,control,new_page,0
733012,05:28.6,control,old_page,1
775356,26:00.4,control,old_page,0
639442,50:19.7,treatment,new_page,0
683246,08:05.7,treatment,new_page,0
770538,09:23.6,control,old_page,0
686570,13:16.9,treatment,new_page,0
708051,23:32.0,treatment,new_page,0
771157,24:30.2,treatment,new_page,0
864861,41:30.3,control,old_page,0
649781,50:20.8,control,new_page,0
928411,51:45.7,control,old_page,1
903352,51:56.9,control,old_page,0
748024,03:25.8,control,old_page,1
639229,14:32.9,control,old_page,0
749862,24:23.4,control,old_page,0
762827,34:30.4,treatment,new_page,1
639617,39:58.1,treatment,new_page,0
868101,46:52.0,treatment,new_page,0
907732,55:58.4,treatment,new_page,0
709757,01:47.3,treatment,new_page,0
649730,07:23.3,treatment,new_page,0
714361,08:20.9,control,old_page,1
879069,18:36.9,treatment,new_page,0
746365,35:57.6,control,old_page,0
790156,40:43.3,treatment,new_page,0
781570,54:00.0,control,old_page,1
927698,55:43.4,control,old_page,0
909450,56:30.7,treatment,new_page,0
664697,40:06.8,treatment,new_page,0
664777,01:02.2,control,old_page,0
846310,09:37.9,control,old_page,0
850438,13:07.1,control,old_page,0
850997,17:04.3,treatment,new_page,0
857184,34:59.8,treatment,old_page,0
870339,39:35.2,treatment,new_page,1
742559,46:57.7,treatment,new_page,1
800436,47:47.2,treatment,new_page,0
700177,20:02.6,control,old_page,0
867305,28:05.9,control,old_page,0
704513,42:33.4,treatment,new_page,1
911735,47:29.0,control,old_page,0
919729,48:05.8,treatment,new_page,0
823319,02:25.9,treatment,new_page,0
698482,04:07.4,control,old_page,0
647610,09:11.2,treatment,new_page,1
775794,10:13.9,control,old_page,0
740199,18:49.3,treatment,new_page,0
658404,24:33.8,treatment,new_page,0
830870,30:20.0,treatment,new_page,0
746858,44:48.5,treatment,new_page,1
816993,54:16.2,treatment,new_page,1
807210,54:32.9,treatment,new_page,0
824497,09:20.5,control,old_page,1
909187,12:57.2,treatment,new_page,0
693567,17:47.7,treatment,new_page,0
674429,47:41.3,treatment,new_page,0
701418,05:47.2,treatment,new_page,0
756948,09:10.7,control,old_page,0
691850,29:11.6,treatment,new_page,0
850274,41:15.7,treatment,new_page,0
844817,45:16.3,control,old_page,0
916207,53:39.7,treatment,old_page,0
852848,56:05.3,control,old_page,0
918711,03:28.4,treatment,new_page,0
743888,03:59.4,control,old_page,0
654402,04:01.5,control,old_page,0
682532,04:19.5,control,old_page,0
723635,10:19.9,control,old_page,0
704445,13:46.9,treatment,new_page,0
936603,22:08.4,treatment,new_page,0
941277,33:00.4,control,old_page,0
707288,33:40.3,treatment,new_page,0
941633,38:25.7,control,old_page,0
808323,43:47.4,treatment,new_page,0
914342,59:13.4,control,old_page,0
912733,12:41.9,treatment,new_page,0
731739,15:44.6,control,old_page,0
645254,18:27.6,control,old_page,0
716162,23:57.1,treatment,new_page,1
723327,29:01.9,control,old_page,0
794861,53:29.1,treatment,new_page,0
772770,56:06.8,treatment,new_page,0
905617,12:19.3,treatment,new_page,0
849148,14:45.3,treatment,new_page,0
844475,25:37.4,treatment,old_page,0
683401,29:24.2,treatment,new_page,0
659018,44:30.9,treatment,new_page,0
685794,54:58.2,control,old_page,0
768160,03:11.2,control,old_page,0
671397,11:17.1,treatment,new_page,1
837069,22:29.5,control,old_page,0
697015,25:18.9,control,old_page,0
739990,33:17.5,control,old_page,0
933129,40:37.1,control,old_page,1
898647,05:24.1,control,old_page,0
827042,07:27.5,control,old_page,1
646891,07:37.6,control,old_page,0
648532,25:57.9,control,old_page,0
892459,37:04.2,control,old_page,0
860202,38:09.7,treatment,new_page,0
940502,01:02.3,treatment,new_page,0
919980,16:23.6,treatment,new_page,0
863740,16:24.7,control,old_page,1
782382,23:04.0,control,old_page,0
938302,32:55.6,treatment,new_page,0
778190,39:37.7,treatment,new_page,0
779139,10:55.1,control,old_page,0
810734,11:04.6,control,old_page,1
828474,14:37.0,treatment,new_page,1
846132,16:27.5,control,old_page,0
927745,18:37.7,treatment,new_page,0
871559,23:10.2,treatment,new_page,0
636108,30:17.7,treatment,new_page,1
856272,38:58.6,control,old_page,0
689442,39:32.2,control,old_page,0
804516,52:11.0,treatment,new_page,0
800177,09:24.3,control,old_page,0
736807,12:24.5,treatment,new_page,1
661470,55:10.9,control,old_page,0
757812,57:02.6,control,old_page,0
727862,57:21.3,treatment,new_page,0
693218,24:46.8,treatment,new_page,0
692998,27:49.1,control,old_page,0
927084,30:15.9,control,old_page,0
786820,37:19.5,treatment,new_page,0
680033,37:38.2,control,old_page,0
939177,48:37.9,control,old_page,0
632029,50:08.9,control,old_page,1
831647,56:52.1,control,old_page,0
862579,58:32.0,treatment,new_page,1
670229,59:00.8,treatment,new_page,0
868502,17:37.1,treatment,new_page,1
915421,35:51.0,treatment,new_page,0
695007,49:30.4,treatment,new_page,0
733432,55:26.8,treatment,new_page,0
799068,56:47.2,treatment,new_page,0
922341,09:38.1,treatment,new_page,0
930249,21:17.2,control,old_page,0
860692,35:36.0,control,old_page,0
815033,38:36.8,treatment,new_page,0
686390,02:14.3,control,old_page,0
782624,14:16.7,treatment,new_page,0
664126,30:36.9,control,old_page,0
698083,52:56.5,control,old_page,0
779644,00:32.6,control,old_page,0
907797,12:19.1,treatment,new_page,1
908706,19:57.6,control,old_page,0
700957,22:40.9,control,old_page,0
704689,47:00.9,treatment,new_page,0
715354,53:58.9,control,old_page,1
757791,57:07.5,control,old_page,0
814201,01:45.0,control,old_page,0
764407,12:55.8,treatment,new_page,0
663553,41:43.2,control,old_page,0
864975,52:26.2,control,old_page,1
634113,16:59.8,control,old_page,1
834730,30:12.6,treatment,new_page,0
798837,06:58.3,treatment,new_page,0
796714,07:56.2,treatment,new_page,0
687783,09:30.3,treatment,new_page,0
886691,19:25.4,treatment,new_page,0
787723,27:16.0,control,old_page,0
696611,29:36.2,control,old_page,0
710730,44:22.6,control,old_page,0
732112,48:05.3,control,old_page,0
660028,50:08.0,control,old_page,0
822950,56:37.3,treatment,new_page,0
890571,58:12.9,control,old_page,0
768961,11:33.9,treatment,new_page,1
889708,36:31.3,control,old_page,0
945940,38:30.4,treatment,new_page,0
933437,56:07.4,control,old_page,1
819791,57:38.6,treatment,new_page,0
801581,01:25.4,treatment,new_page,0
807217,20:17.3,control,old_page,0
739257,27:01.2,control,old_page,0
937887,29:10.0,control,old_page,1
936436,41:16.2,control,old_page,0
665416,48:57.8,control,old_page,0
931777,52:47.1,control,old_page,0
814970,59:46.8,treatment,new_page,0
836715,03:31.2,control,old_page,1
787643,13:03.4,control,old_page,0
685357,13:19.5,control,old_page,0
933502,19:29.9,control,old_page,0
925680,24:10.8,control,old_page,0
775150,27:17.3,control,old_page,0
846844,01:16.4,control,old_page,1
886384,08:44.8,control,old_page,0
650452,32:22.8,control,old_page,0
884837,40:17.5,treatment,new_page,0
758250,51:22.4,treatment,new_page,0
733891,10:10.5,control,old_page,0
796105,12:33.7,control,old_page,0
659195,22:17.7,treatment,new_page,0
798309,23:49.4,control,old_page,0
859649,37:41.2,control,old_page,0
772025,40:07.9,control,old_page,1
652592,05:59.4,treatment,new_page,0
897070,08:57.9,control,old_page,0
763692,10:43.5,control,old_page,0
724919,26:26.1,treatment,new_page,0
698672,27:24.7,control,old_page,0
655981,43:47.7,treatment,new_page,1
868083,00:32.3,treatment,new_page,0
857727,19:33.0,control,old_page,0
832022,43:18.7,control,old_page,1
793842,19:36.9,control,old_page,0
735804,24:45.7,control,old_page,0
715750,28:54.5,treatment,new_page,1
686790,43:09.7,treatment,new_page,0
802092,08:54.0,treatment,new_page,0
927738,17:43.7,treatment,new_page,0
728436,20:29.0,treatment,new_page,1
921173,34:09.2,treatment,new_page,1
760953,34:23.5,control,old_page,1
809530,36:04.4,treatment,new_page,0
940088,39:54.7,control,old_page,0
907136,59:56.8,control,old_page,0
671681,05:33.9,treatment,new_page,0
686993,11:26.7,treatment,new_page,1
665155,23:17.6,treatment,new_page,0
682465,24:58.0,control,old_page,0
927221,28:22.7,control,old_page,0
770867,37:59.5,control,old_page,0
787275,53:11.3,control,old_page,0
940958,58:56.8,treatment,new_page,0
783725,59:32.6,control,old_page,0
779280,01:02.8,control,old_page,0
869704,04:17.6,control,old_page,0
821207,12:53.2,control,old_page,0
756250,16:53.2,control,old_page,1
889640,28:48.3,treatment,new_page,0
761377,35:19.8,treatment,new_page,0
865184,50:51.0,treatment,new_page,0
680013,53:38.4,control,old_page,0
872712,59:20.5,treatment,new_page,0
725498,24:01.9,treatment,new_page,0
847004,27:20.8,control,old_page,0
918668,30:01.0,treatment,new_page,0
698600,35:48.0,treatment,new_page,0
655065,49:28.3,treatment,new_page,0
895310,03:07.0,control,old_page,0
702652,14:49.3,control,old_page,0
727204,16:35.1,treatment,new_page,0
878403,28:50.9,control,old_page,0
669458,29:00.4,treatment,new_page,1
760172,29:49.0,treatment,new_page,0
796778,32:52.6,treatment,new_page,0
748986,35:54.1,treatment,new_page,0
829368,43:07.5,treatment,new_page,0
935838,54:16.8,control,old_page,0
